verified_income,debt_to_income,bankruptcy,term,credit_util,interest_rate,debt_inc_cent,term_cent,credit_util_cent
Not Verified,27.08,0,36,0.6993854748603352,14.07,7.768011830759974,-7.274112693001804,0.29627944121427463
Source Verified,31.39,0,36,0.2636691537110996,14.07,12.078011830759976,-7.274112693001804,-0.13943687993496096
Not Verified,29,0,36,0.8837033636455393,7.97,9.688011830759976,-7.274112693001804,0.4805973299994787
Not Verified,7.3,0,60,0.022921150459792605,13.59,-12.011988169240023,16.725887306998196,-0.380184883186268
Not Verified,17.33,0,36,0.8565277060801028,15.05,-1.9819881692400259,-7.274112693001804,0.4534216724340422
Source Verified,23.88,0,60,0.39842163254927687,16.02,4.568011830759975,16.725887306998196,-0.004684401096783697
Source Verified,14.65,0,36,0.5857954545454546,12.62,-4.661988169240024,-7.274112693001804,0.182689420899394
Source Verified,4.98,0,60,0.19073158273548327,9.43,-14.331988169240024,16.725887306998196,-0.2123744509105773
Source Verified,15.2,0,60,0.5888396624472574,12.62,-4.111988169240025,16.725887306998196,0.18573362880119682
Not Verified,8.07,0,36,0.47213341000575043,11.98,-11.241988169240024,-7.274112693001804,0.06902737635968986
Source Verified,16.43,0,60,0.556414390809231,13.59,-2.8819881692400244,16.725887306998196,0.15330835716317048
Source Verified,8.18,0,36,0.04161058505907263,6.08,-11.131988169240024,-7.274112693001804,-0.36149544858698796
Verified,17.84,0,36,0.2209106978510803,10.41,-1.4719881692400243,-7.274112693001804,-0.18219533579498026
Source Verified,8.69,0,36,0.6119607843137255,13.59,-10.621988169240025,-7.274112693001804,0.2088547506676649
Verified,18.8,1,60,0.4434056399132321,28.72,-0.5119881692400234,16.725887306998196,0.04029960626717155
Not Verified,44.85,0,36,0.5928690193734003,7.35,25.538011830759977,-7.274112693001804,0.18976298572733974
Not Verified,25.74,0,36,0.253859657405778,10.9,6.428011830759974,-7.274112693001804,-0.14924637624028259
Source Verified,22.42,0,60,0.10999723985647254,7.34,3.1080118307599776,16.725887306998196,-0.29310879378958804
Not Verified,23.8,0,60,0.6892276520816247,10.42,4.488011830759977,16.725887306998196,0.28612161843556416
Not Verified,15.11,0,60,0.07247530040053404,12.62,-4.201988169240025,16.725887306998196,-0.3306307332455265
Source Verified,25.14,0,36,0.883234126984127,9.93,5.828011830759976,-7.274112693001804,0.4801280933380664
Source Verified,17.87,0,36,0.12192550729519497,13.58,-1.4419881692400232,-7.274112693001804,-0.2811805263508656
Verified,4.67,0,60,0.49908456167571763,17.47,-14.641988169240024,16.725887306998196,0.09597852802965706
Source Verified,21.43,0,60,0.2757258064516129,12.61,2.1180118307599756,16.725887306998196,-0.1273802271944477
Source Verified,16.18,0,36,0.3143717115324805,9.43,-3.1319881692400244,-7.274112693001804,-0.08873432211358007
Not Verified,24.99,0,60,0.18370892826423532,12.62,5.678011830759974,16.725887306998196,-0.21939710538182525
Not Verified,20.09,0,36,0.13294070405568198,9.93,0.7780118307599757,-7.274112693001804,-0.2701653295903786
Not Verified,10.73,1,60,0.0680565167243368,15.05,-8.581988169240024,16.725887306998196,-0.3350495169217238
Verified,33.14,0,60,0.9703203964876016,25.81,13.828011830759976,16.725887306998196,0.567214362841541
Not Verified,13.76,0,36,0.09846330970659191,7.34,-5.551988169240024,-7.274112693001804,-0.3046427239394687
Not Verified,14.73,0,60,0.5695843930077584,10.42,-4.581988169240024,16.725887306998196,0.16647835936169786
Not Verified,28.23,0,36,0.1777437895191224,5.31,8.918011830759976,-7.274112693001804,-0.22536224412693817
Verified,15.93,0,36,0.08764348858688481,12.62,-3.3819881692400244,-7.274112693001804,-0.31546254505917576
Verified,21.05,0,60,0.18517263011061885,20,1.7380118307599766,16.725887306998196,-0.21793340353544172
Verified,24.3,0,36,0.40648048140719023,10.91,4.988011830759977,-7.274112693001804,0.003374447761129662
Source Verified,13.83,0,36,0.1339700686086711,12.62,-5.481988169240024,-7.274112693001804,-0.26913596503738946
Not Verified,8.63,0,36,0.1796966542588848,5.31,-10.681988169240023,-7.274112693001804,-0.22340937938717575
Verified,30.24,0,60,0.33800724396379045,11.98,10.928011830759974,16.725887306998196,-0.06509878968227012
Source Verified,27.83,0,36,0.6629300848830428,7.96,8.518011830759974,-7.274112693001804,0.25982405123698227
Source Verified,15.82,0,36,0.1870007066782892,14.07,-3.491988169240024,-7.274112693001804,-0.21610532696777138
Source Verified,18.77,0,36,0.649198079476964,14.08,-0.5419881692400246,-7.274112693001804,0.24609204583090338
Source Verified,34.48,0,36,0.19812870978712216,9.44,15.168011830759973,-7.274112693001804,-0.2049773238589384
Source Verified,13.18,0,36,0.05267775864527238,13.59,-6.131988169240024,-7.274112693001804,-0.3504282750007882
Verified,26.79,0,36,0.16465623173465022,22.91,7.478011830759975,-7.274112693001804,-0.23844980191141035
Not Verified,14.85,0,36,0.19871941665662288,6.08,-4.4619881692400245,-7.274112693001804,-0.2043866169894377
Verified,26.5,0,36,0.3846861482452878,6.72,7.188011830759976,-7.274112693001804,-0.018419885400772773
Source Verified,12.84,0,60,0.1878808229262182,16.01,-6.471988169240024,16.725887306998196,-0.21522521071984238
Not Verified,10.28,0,36,0.45475132097626436,18.06,-9.031988169240025,-7.274112693001804,0.05164528733020379
Not Verified,31.2,0,36,0.21935019015216944,14.07,11.888011830759975,-7.274112693001804,-0.18375584349389112
Source Verified,8.89,1,60,0.415766081871345,10.42,-10.421988169240024,16.725887306998196,0.012660048225284437
Source Verified,15.5,0,36,0.16830619341211633,5.32,-3.811988169240024,-7.274112693001804,-0.23479984023394423
Not Verified,15.02,0,36,0.5569176882661997,10.41,-4.291988169240025,-7.274112693001804,0.15381165462013913
Source Verified,14.13,0,60,0.1086685104701699,11.98,-5.181988169240023,16.725887306998196,-0.29443752317589067
Source Verified,16.46,0,60,0.5651599957756891,16.02,-2.8519881692400233,16.725887306998196,0.16205396212962853
Not Verified,7.5,0,36,0.05289288016617721,5.32,-11.811988169240024,-7.274112693001804,-0.35021315347988335
Verified,20.53,0,36,0.18452001283610592,5.31,1.218011830759977,-7.274112693001804,-0.21858602080995465
Source Verified,20.82,0,36,0.4255540526480075,16.01,1.5080118307599761,-7.274112693001804,0.02244801900194693
Not Verified,11.92,0,36,0.7897831259150805,11.99,-7.391988169240024,-7.274112693001804,0.3866770922690199
Not Verified,3.06,1,36,0.12019675615012208,9.92,-16.251988169240025,-7.274112693001804,-0.28290927749593847
Verified,18.61,0,36,0.3596382428940568,11.98,-0.7019881692400247,-7.274112693001804,-0.04346779075200374
Not Verified,18.11,0,60,0.6872270693612195,11.99,-1.2019881692400247,16.725887306998196,0.2841210357151589
Verified,34.11,0,60,0.2702975573871399,7.97,14.798011830759975,16.725887306998196,-0.13280847625892067
Source Verified,12.6,0,36,1.0427952220487844,7.34,-6.7119881692400245,-7.274112693001804,0.6396891884027238
Not Verified,22.46,0,36,0.450681466910215,6.71,3.1480118307599767,-7.274112693001804,0.04757543326415442
Not Verified,12.42,0,60,0.2734980503538247,9.92,-6.891988169240024,16.725887306998196,-0.12960798329223588
Not Verified,11.8,0,60,0.14242381898552553,9.92,-7.511988169240023,16.725887306998196,-0.26068221466053504
Not Verified,8.22,0,60,0.878186858236052,9.44,-11.091988169240024,16.725887306998196,0.47508082458999146
Not Verified,11.84,1,36,0.06972673759504418,7.97,-7.471988169240024,-7.274112693001804,-0.3333792960510164
Not Verified,5.99,0,36,0.42475308641975307,10.91,-13.321988169240024,-7.274112693001804,0.0216470527736925
Not Verified,19.42,0,36,0.4934969904402219,10.91,0.10801183075997756,-7.274112693001804,0.09039095679416131
Not Verified,9.17,1,36,0.4297505158506847,9.44,-10.141988169240024,-7.274112693001804,0.02664448220462412
Verified,28.05,0,36,0.33785767336752404,23.87,8.738011830759977,-7.274112693001804,-0.06524836027853653
Source Verified,26.21,0,36,0.8566457055383633,18.45,6.898011830759977,-7.274112693001804,0.4535396718923027
Source Verified,19.08,0,36,0.43065527065527065,10.41,-0.23198816924002585,-7.274112693001804,0.02754923700921008
Source Verified,22.7,1,60,0.20428380801627266,19.42,3.388011830759975,16.725887306998196,-0.1988222256297879
Verified,34.28,0,36,0.5375892010579371,13.58,14.968011830759977,-7.274112693001804,0.1344831674118765
Source Verified,21.01,0,36,0.5188884276330248,9.92,1.6980118307599774,-7.274112693001804,0.11578239398696422
Not Verified,16.59,0,36,0.7734430559788682,16.02,-2.7219881692400243,-7.274112693001804,0.37033702233280763
Verified,25.43,0,60,0.19136466745924377,23.88,6.118011830759976,16.725887306998196,-0.2117413661868168
Source Verified,23.78,0,36,0.5560636182902584,10.91,4.468011830759977,-7.274112693001804,0.15295758464419784
Not Verified,6.53,0,36,0.5276923076923077,13.59,-12.781988169240023,-7.274112693001804,0.12458627404624711
Source Verified,17.79,0,60,0.14936708860759493,10.9,-1.521988169240025,16.725887306998196,-0.2537389450384656
Verified,50.34,0,36,0.3213680987120598,14.08,31.02801183075998,-7.274112693001804,-0.08173793493400078
Verified,25.65,1,60,0.15987058370893695,19.03,6.338011830759974,16.725887306998196,-0.24323544993712362
Source Verified,0.6,0,36,0.012162162162162163,14.07,-18.711988169240023,-7.274112693001804,-0.3909438714838984
Source Verified,11.92,0,36,0.5796953405017922,10.91,-7.391988169240024,-7.274112693001804,0.1765893068557316
Source Verified,20.28,1,36,0.3991795519091196,10.91,0.968011830759977,-7.274112693001804,-0.00392648173694099
Source Verified,13.4,0,60,0.8633479991619526,18.06,-5.911988169240024,16.725887306998196,0.460241965515892
Not Verified,20.11,0,36,0.5725746316628526,9.93,0.7980118307599753,-7.274112693001804,0.16946859801679204
Verified,0,0,60,0,24.85,-19.311988169240024,16.725887306998196,-0.40310603364606057
Source Verified,8.67,1,36,0.12298520029593217,10.42,-10.641988169240024,-7.274112693001804,-0.2801208333501284
Source Verified,20.72,1,60,0.12491260297369189,11.98,1.4080118307599747,16.725887306998196,-0.2781934306723687
Source Verified,28.34,0,36,0.5623081645181093,5.32,9.028011830759976,-7.274112693001804,0.1592021308720487
Verified,15.91,0,60,0.2114185369196505,21.45,-3.401988169240024,16.725887306998196,-0.19168749672641006
Source Verified,2,0,60,0.02531707317073171,14.08,-17.311988169240024,16.725887306998196,-0.37778896047532884
Not Verified,10.77,0,60,0.6586178861788617,6.72,-8.541988169240025,16.725887306998196,0.2555118525328012
Source Verified,20.61,1,36,0.7115183743234261,15.05,1.2980118307599753,-7.274112693001804,0.30841234067736556
Not Verified,11.52,1,36,0.09499699840253965,9.43,-7.791988169240025,-7.274112693001804,-0.3081090352435209
Verified,8.99,0,60,0.1876230405455104,19.42,-10.321988169240024,16.725887306998196,-0.21548299310055016
Not Verified,25.36,0,60,0.5457398284984492,10.91,6.048011830759975,16.725887306998196,0.14263379485238858
Source Verified,17.54,0,60,0.033905891057229895,14.08,-1.771988169240025,16.725887306998196,-0.36920014258883066
Verified,10.92,1,36,0.27406871609403255,9.92,-8.391988169240024,-7.274112693001804,-0.12903731755202802
Source Verified,18.03,0,36,0.5742697503359502,9.92,-1.281988169240023,-7.274112693001804,0.1711637166898896
Not Verified,3.07,0,36,0.49683544303797467,11.99,-16.241988169240024,-7.274112693001804,0.0937294093919141
Not Verified,18.88,0,36,0.3106367401102798,9.44,-0.43198816924002514,-7.274112693001804,-0.09246929353578076
Not Verified,5.5,1,36,0.060581445594907676,9.43,-13.811988169240024,-7.274112693001804,-0.3425245880511529
Not Verified,30.45,0,36,0.25041137096353877,7.35,11.138011830759975,-7.274112693001804,-0.1526946626825218
Source Verified,17.43,0,60,0.7561021170610212,15.05,-1.8819881692400244,16.725887306998196,0.3529960834149606
Source Verified,18.92,0,60,0.5080631700584195,11.99,-0.39198816924002244,16.725887306998196,0.10495713641235893
Source Verified,16.13,0,36,0.5471212277268513,9.44,-3.181988169240025,-7.274112693001804,0.14401519408079078
Source Verified,12.74,0,36,0.5062368803487809,9.92,-6.571988169240024,-7.274112693001804,0.10313084670272032
Source Verified,22.84,1,60,0.11793585630652674,12.62,3.5280118307599757,16.725887306998196,-0.2851701773395338
Source Verified,21.1,0,36,0.43826783114992723,14.08,1.7880118307599773,-7.274112693001804,0.035161797503866665
Source Verified,25.53,0,36,0.10485615650172612,10.41,6.218011830759977,-7.274112693001804,-0.29824987714433443
Source Verified,18.6,0,60,0.39252559726962455,24.84,-0.7119881692400227,16.725887306998196,-0.01058043637643602
Not Verified,28.86,0,36,0.542867464076423,13.59,9.548011830759975,-7.274112693001804,0.13976143043036238
Not Verified,11.36,0,36,0.029722802131986463,17.09,-7.951988169240025,-7.274112693001804,-0.3733832315140741
Not Verified,10.47,0,36,0.11905013192612138,6.07,-8.841988169240024,-7.274112693001804,-0.2840559017199392
Source Verified,27.64,0,36,0.09013135249005218,9.43,8.328011830759976,-7.274112693001804,-0.3129746811560084
Source Verified,19.44,0,36,0.24094145569620254,6.08,0.12801183075997713,-7.274112693001804,-0.16216457794985803
Source Verified,16.44,0,36,0.396253164556962,7.97,-2.871988169240023,-7.274112693001804,-0.0068528690890985455
Source Verified,25.01,0,60,1.052999303499913,16.01,5.698011830759977,16.725887306998196,0.6498932698538524
Source Verified,7.07,0,60,0.6107381027990746,9.92,-12.241988169240024,16.725887306998196,0.20763206915301402
Source Verified,13.52,0,60,0.23319302465423933,15.04,-5.791988169240025,16.725887306998196,-0.16991300899182124
Source Verified,11.36,0,36,0.055503409481137474,7.96,-7.951988169240025,-7.274112693001804,-0.3476026241649231
Source Verified,37.62,1,36,0.5674030861196636,15.05,18.308011830759973,-7.274112693001804,0.16429705247360304
Source Verified,22.57,0,36,0.5437163826685875,9.43,3.258011830759976,-7.274112693001804,0.1406103490225269
Source Verified,22.62,0,60,0.06766657301549567,20,3.308011830759977,16.725887306998196,-0.3354394606305649
Verified,15.92,0,36,0,17.09,-3.391988169240024,-7.274112693001804,-0.40310603364606057
Not Verified,27.33,0,60,0.35608653565589526,14.07,8.018011830759974,16.725887306998196,-0.047019497990165304
Not Verified,12.86,0,36,0.1661434809731753,10.42,-6.451988169240025,-7.274112693001804,-0.23696255267288527
Verified,20.29,0,60,0.17509242430501054,12.62,0.978011830759975,16.725887306998196,-0.22801360934105003
Source Verified,13.2,0,36,0.8786813186813187,15.04,-6.111988169240025,-7.274112693001804,0.47557528503525814
Source Verified,30.12,0,60,0.8949284546197874,10.42,10.808011830759977,16.725887306998196,0.49182242097372686
Verified,19.57,0,60,0.5611173921236103,18.45,0.25801183075997614,16.725887306998196,0.15801135847754977
Source Verified,15.24,0,36,0.8836560025630463,22.91,-4.071988169240024,-7.274112693001804,0.48054996891698576
Not Verified,21.97,0,36,0.2274336258461779,6.08,2.6580118307599747,-7.274112693001804,-0.17567240779988266
Verified,71.91,0,36,0.3081869604048824,16.01,52.59801183075997,-7.274112693001804,-0.09491907324117815
Not Verified,19.26,0,60,0.1705215688601436,7.35,-0.051988169240022586,16.725887306998196,-0.23258446478591696
Source Verified,11.24,0,36,0.1211500512077536,11.98,-8.071988169240024,-7.274112693001804,-0.281955982438307
Verified,16.74,0,36,0.09249543750665158,7.34,-2.5719881692400257,-7.274112693001804,-0.310610596139409
Source Verified,24.43,1,36,0.22265225859458737,16.02,5.118011830759976,-7.274112693001804,-0.1804537750514732
Source Verified,22.26,0,60,0.8219780219780219,17.47,2.9480118307599774,16.725887306998196,0.4188719883319614
Verified,10.44,0,60,0.2913950550966187,20,-8.871988169240025,16.725887306998196,-0.11171097854944184
Verified,11.45,0,36,0.19020438379904012,10.41,-7.861988169240025,-7.274112693001804,-0.21290164984702045
Verified,8.1,0,36,1.0855525920309772,12.62,-11.211988169240025,-7.274112693001804,0.6824465583849166
Not Verified,17.41,0,60,0.20883793491274535,9.44,-1.901988169240024,16.725887306998196,-0.19426809873331521
Not Verified,15.65,0,36,0.6775655394211091,10.9,-3.661988169240024,-7.274112693001804,0.2744595057750485
Not Verified,12.31,0,36,0.05916757235438554,7.35,-7.001988169240024,-7.274112693001804,-0.34393846129167505
Source Verified,39.35,0,36,0.41023050654524756,5.32,20.038011830759977,-7.274112693001804,0.0071244728991869954
Not Verified,13.14,0,60,0.574671375318815,17.09,-6.171988169240024,16.725887306998196,0.1715653416727544
Not Verified,4.56,0,36,0.1313217391304348,5.31,-14.751988169240025,-7.274112693001804,-0.2717842945156258
Not Verified,21.01,1,60,0.2199233311302049,10.9,1.6980118307599774,16.725887306998196,-0.18318270251585567
Verified,5.48,0,36,0.06240146540088695,9.92,-13.831988169240024,-7.274112693001804,-0.3407045682451736
Not Verified,10.48,0,36,0.7549791666666666,6.71,-8.831988169240024,-7.274112693001804,0.3518731330206061
Not Verified,37.94,0,36,0.6281496098960332,9.43,18.628011830759974,-7.274112693001804,0.22504357624997262
Verified,16.54,1,60,0.11936155863619333,25.82,-2.771988169240025,16.725887306998196,-0.2837444750098672
Verified,19.54,0,60,0.11467419448124659,16.02,0.228011830759975,16.725887306998196,-0.28843183916481396
Not Verified,3.66,0,36,0.3634931506849315,6.72,-15.651988169240024,-7.274112693001804,-0.03961288296112908
Source Verified,11.74,0,36,0.09523256938400541,10.9,-7.571988169240024,-7.274112693001804,-0.30787346426205514
Not Verified,11.06,0,36,0.18837189991142603,7.97,-8.251988169240024,-7.274112693001804,-0.21473413373463454
